dataset,family,phase,unit,identity,objects
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13512.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13690.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13857.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13877.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14102.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14182.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14240.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14249.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/15236.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/15248.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/15372.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/16470.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17332.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17378.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17386.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17556.jpg,9
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00093.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00279.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00399.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00548.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00658.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00729.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00965.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00991.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01042.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01047.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01272.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01391.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01487.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01681.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02023.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02034.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02120.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02129.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02243.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02426.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02500.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02927.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02950.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03295.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03347.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03431.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03807.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03933.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03991.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/04068.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/04088.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/04769.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05235.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05278.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05493.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05513.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05514.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06511.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06812.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06827.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06830.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/07507.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/07541.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/08129.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/08327.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/08865.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09064.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09075.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09144.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09257.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09536.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09601.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09654.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09735.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09840.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09862.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09991.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/10819.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/10937.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/11148.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/11547.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/11759.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/11869.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/12058.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/12321.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/12558.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/12740.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/12869.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/12986.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13087.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13641.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13663.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13736.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13962.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14261.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14271.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14415.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14448.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14476.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14518.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14666.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14760.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14808.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/15109.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/15367.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/15441.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/15563.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/15891.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/16065.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/16195.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/16495.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/16651.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/16842.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17187.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17303.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17345.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17582.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17900.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17939.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17944.jpg,8
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00250.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00962.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01004.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01344.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01383.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01640.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01750.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01863.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01869.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02250.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02334.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02415.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02462.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02867.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03022.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03062.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03133.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03352.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/04084.jpg,7
dronevehicle,C0_C1,eligible,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/04176.jpg,7
